UC_SEQ,MAIN_TITLE,GUGUN_NM,LAT,LNG,PLACE,TITLE,SUBTITLE,ADDR1,ADDR2,CNTCT_TEL,HOMEPAGE_URL,USAGE_DAY_WEEK_AND_TIME,RPRSNTV_MENU,MAIN_IMG_NORMAL,MAIN_IMG_THUMB,ITEMCNTNTS,수집페이지,수집시간,google_place_id,google_name,google_rating,google_review_count,google_address,google_lat,google_lng,review_1_text,review_2_text,review_3_text,review_4_text,review_5_text
,원조할매낙지,부산진구,35.14214,129.06015,원조할매낙지,원조할매낙지,낙지,부산 부산진구 골드테마길 10 (범천동),,051-643-5037,,09:30~20:50 (마지막 주문 20:10),"낙지볶음, 낙지새우볶음, 낙지소곱창볶음, 낙지새우소곱창볶음, 사리",,,"50년 넘는 전통의 낙지볶음집. 낙지볶음이지만, 국물이 있어 전골에 더 가깝다. 
소곱창이 함께 들어간 메뉴도 추천할 만하며, 낙지볶음을 밥에 비벼 먹거나 우동 사리를 추가해서 끓여 먹어도 좋다.
",4,2025-08-23T14:59:03.427707,ChIJzxbayJzraDURHcALmLWhdVQ,원조할매낙지,4.1,1657,대한민국 부산광역시 부산진구 골드테마길 10,35.142154,129.060169,낙새 좋아요,"혼자 이용했습니다만 서비스도 맛도 좋고, 가격도 싸고 반복 결정입니다. 인기의 가게에서 시모토의 사람이 확실히 내점하고 있었습니다.","낙콥세의 원조라고 불리는 가게.
① 문어 + 밥
② 문어 + 쇠고기 쿵찬 + 밥
③ 문어+새우+밥
④ 문어 + 쇠고기 짠짱 + 새우 + 밥
4종류 중에서 선택.","부산 명물 낙콥세의 가게.
낫콧세는 문어, 호르몬, 새우가 들어간 달콤한 냄비 요리, 점원이 만들어 줍니다.
재료의 국물이 나온 스프가 일품으로, 밥과 함께 먹으면 최고. 맥주에도 적합!
계산대에 있는 분은 간단한 일본은 말할 수 있었습니다.",
,초원복국,남구,35.13777,129.1059,초원복국,초원복국,복,부산 남구 황령대로492번길 30 (대연동),,051-628-3935,,"09:00-21:00
(15:00-17:00 브레이크 타임)
(20:10 라스트 오더)","복국, 복불고기, 복코스요리",https://www.visitbusan.net/uploadImgs/files/cntnts/20230613135851405_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613135851405_thumbL,"복요리로 유명한 곳으로 60여 년간 2대째 내려오고 있다. 
복지리, 복매운탕 등 다양한 복요리를 맛볼 수 있으며 원하는 복 종류를 선택할 수 있다. 복코스를 주문하면 복샤부샤부, 복튀김, 복초회, 복죽 등 다양한 복요리가 나온다. 
부산 곳곳에 지점을 두고 있을 만큼 인기 있는 곳이다.
",4,2025-08-23T14:59:03.427707,ChIJYfRjyOTsaDURVatsNaP3nTk,초원복국 대연점,4.2,1408,대한민국 부산광역시 남구 황령대로492번길 30,35.1377955,129.1059207,,정말 맛있는 복요리를 먹을 수 있었어요. 추천드립니다,,"25년 8월 17일
은복국 18,000원

'우리가 남이가~'로 잘 알려진
초원복국
전날 해운대에 있는 다른 복국 먹고
비교도 할 겸 방문

오전 9시 오픈과 동시에 입장
아직 준비가 덜 되 그런지
손님 응대가 많이 아쉬웠다.

복국은 간이 잘 어우러져 맛이 좋았다
직접 만든 초장도 좋지만
간장 소스가 있으면 어떨까 싶다

복어 덩어리가 커 살이 많아 좋았다 ㅎㅎ",
,평산옥,동구,35.11429,129.0371,평산옥,평산옥,수육,부산 동구 초량중로 26 (초량동),,051-468-6255,,10:00~20:00,"수육, 국수, 열무국수",https://www.visitbusan.net/uploadImgs/files/cntnts/20230613144231653_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613144231653_thumbL,"100년이 넘는 전통을 자랑하는 돼지수육 전문점. 수육이 1인분씩 나오며 양도 넉넉한 편이다. 
식사로 나오는 돼지 사골국수는 무난히 먹기 좋다. 수육은 포장도 가능하다.
",4,2025-08-23T14:59:03.427707,ChIJTdizVXzpaDURvUo2crasO0A,평산옥,4.1,694,대한민국 부산광역시 동구 초량중로 26,35.1143238,129.0370923,열무국수가 괜찮았고 수육은 부드럽긴한데 너무 살코기 위주라 그냥 그랬어요,간단히 수육을 즐기기 좋음.,밥은 편의점에서 사와야 된다고 친절하게 말씀해주시고 너무 친절하세요!,,수육에 국수 먹으니 맛있네요
,할매재첩국,사상구,35.193363,128.98607,할매재첩국,할매재첩국,재첩,부산 사상구 낙동대로1530번길 20-15 (삼락동),,051-301-5321,,07:00~21:00,"재첩국, 재첩회",,,"삼락동 재첩골목의 원조집. 재첩국을 시키면 재첩국과 밥, 비빔양념 그릇, 고등어조림, 깍두기, 김치, 된장찌개를 갖다 준다. 
재첩을 넣고 양념과 함께 비빈 밥과 시원한 국물이 어우러진 맛이 일품이다. 
가마솥에 밥을 짓는 것이 밥맛의 비결이라고 한다.
",4,2025-08-23T14:59:03.427707,ChIJD34hcJ_qaDURKZFw3fAYAK8,삼락재첩국,3.9,8,대한민국 부산광역시 모라동 1350-6번지 사상구 부산광역시 KR,35.1933663,128.9860599,기본찬 고등어조림 맛있어요,식탁이  쪼그려서 먹는것이 불편합니다.맛은 최고,,시골 할머니 밥상 이에요 ^^,좋아요
,해운대소문난암소갈비집,해운대구,35.163235,129.16628,해운대소문난암소갈비집,해운대소문난암소갈비집,소갈비,부산 해운대구 중동2로10번길 32-10 (중동),,051-746-0033,,11:30~15:10/16:30~22:00,"한우생갈비, 한우양념갈비, 불고기, 뚝배기된장",https://www.visitbusan.net/uploadImgs/files/cntnts/20230613165118483_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613165118483_thumbL,"해운대식 갈비의 원조로 꼽히는 곳. 1964년 창업한 이래로 꾸준히 그 명성을 이어오고 있다. 
전골판 같이 생긴 불판에 고기를 구워 먹은 후, 감자로 만든 면사리를 추가해 전골처럼 즐길 수도 있다. 
한옥으로 된 건물이라 옛날 양반집에서 대접받는 듯한 느낌이 든다. 
많은 유명인들이 단골집으로 꼽는 곳이다.
",4,2025-08-23T14:59:03.427707,ChIJQ8b-8WiNaDUROTxhy9aCFTA,해운대 암소갈비집,3.9,3639,대한민국 부산광역시 해운대구 해운대해변로 333,35.1632462,129.1662962,"토요일 5시 15분 현장 웨이팅 4명 걸고 7시 17분에 입장. 그동안 해변열차 타고 왔습니다.
5시 15분에 웨이팅 할때 46번이었는데 5시반부터 6시반 사이에 엄청나게 빠짐. 다들 기다리다가 다른데 가서 먹나봄.
5시에 이미 생갈비는 솔드아웃이고 양념갈비에 뚝배기 된장찌개 감자사리 먹음
부산가면 한번은 가보는 것도 좋은 추억일듯",가격은 심약자한테 좋지 않지만... 맛도 그만큼 사악하게 맛있음 ^^,,"주말 부산 맛집 여행 – 여덟 번째 방문! 💎🥩

이곳이 이번 여행의 메인 목적지였기에, 일찍 가서 대기표를 받고 11시 30분에 바로 입장했습니다. 식당은 반짝반짝 깨끗하고 서비스는 정말 친절했으며, 각 사람에게 깔끔한 개인 반찬이 제공되었습니다.

4인조인 저희 일행은 생갈비 4인분, 대표 메뉴인 감자국수 2인분, 된장찌개(소뼈 포함) 1인분, 덮밥 4인분을 주문했습니다. 직원들이 테이블에서 고기를 능숙하게 구워주고, 신선한 감자국수를 끓여주고, 갈비뼈를 넣어 끓인 찌개를 가져다주었습니다. 모든 디테일이 완벽하게 세팅되어 있었고, 전체적인 음식이 푸짐하고 세심하게 차려진 느낌이었습니다.

이 생갈비는 정말 저희가 먹어본 생갈비 중 최고였고, 이번 부산 주말 맛집 여행의 하이라이트였습니다. 최고급 소고기와 훌륭한 서비스를 가족과 함께 나눈 것은 정말 값진 추억이 되었습니다. 디저트로 나온 수박은? 올해 먹은 것 중 가장 달콤했습니다!

비난할 건 없어요. 그저 순수한 감사의 마음뿐입니다. 앞으로도 계속 성공하시길 바라며, 모든 것에 감사드립니다. 🙏🍉✨",
,레망파티쓰리,동래구,35.192314,129.10294,레망파티쓰리,레망파티쓰리,베이커리,부산 동래구 온천천로471번가길 38 (안락동),,010-4140-3723,,12:00~19:00,"딸기밀푀유, 쇼콜라타르트, 오렌지코코아마들렌, 무화과크림치즈피낭시에, 해남밤고구마크렘브륄레, 아메리카노, 카페라테",,,"마들렌, 피낭시에 등 정통 프랑스식 구움과자를 전문으로 하는 곳. 
초콜릿이 가득 찬 쇼콜라타르트, 밀푀유 등이 인기 메뉴. 딸기밀푀유, 밤마들렌 같은 시즌 메뉴도 있다.
",4,2025-08-23T14:59:03.427707,,,0,0,,,,,,,,
,머그디저트랩,해운대구,35.15704,129.14333,머그디저트랩,머그디저트랩,디저트카페,부산 해운대구 마린시티2로 38 (우동),,070-4099-8074,,13:00~19:00(마지막 주문18:00),"아메리카노, 카페라테, 생토노레, 피스타치오파리브레스트, 비올렛, 라즈베리생토노레, 메종쇼콜라에클레르",https://www.visitbusan.net/uploadImgs/files/cntnts/20230613165701228_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613165701228_thumbL,"고급스러운 플레이팅의 디저트를 맛볼 수 있는 곳이다. 
연보라색의 라벤더 무스를 올린 비올렛이 인기메뉴로, 라즈베리 잼과 타르트지가 잘 조화된다.
",4,2025-08-23T14:59:03.427707,,,0,0,,,,,,,,
,무슈뱅상,수영구,35.146374,129.11293,무슈뱅상,무슈뱅상,베이커리,부산 수영구 광남로48번길 19 (남천동),,051-625-1125,,11:00~16:20,"바통, 바게트, 오트아몬드, 팽오쇼콜라, 크루아상, 시나몬롤, 올리브",,,"밀가루, 소금, 버터, 초콜릿 등 프랑스산 재료를 사용하는 프랑스식 베이커리 카페. 
막대기 모양의 바통이 인기있는 빵으로, 1인당 5개만 구매할 수 있다.
",4,2025-08-23T14:59:03.427707,,,0,0,,,,,,,,
,보느파티쓰 리,연제구,35.195267,35.195267,보느파티쓰 리,보느파티쓰 리,케이크,부산 연제구 교대로 7 (거제동),,051-502-2451,,11:30~19:00,"몽블랑, 뷔셰트, 포레블랑쉬, 프레지에, 포아카라멜, 스콘&잼,크림, 카늘레, 절인배클라푸티, 카페알롱제, 카페라테, 바닐라라테, 티",,,"달콤한 빵, 구움과자, 케이크를 전문으로 하는 디저트 카페. 
디저트와 즐길 수 있는 차도 다양한 종류를 선보인다. 
몽블랑, 포레블랑쉬 등이 인기 메뉴.
",4,2025-08-23T14:59:03.427707,,,0,0,,,,,,,,
,브레드365,남구,35.135815,129.08633,브레드365,브레드365,베이커리,부산 남구 못골로41번길 13 (대연동),,051-711-1951,,11:00~19:30 (재료소진 시 영업 종료),"크루아상, 치아바타, 바질먹물바게트, 공주밤식빵, 통밀식빵, 딸기페이스트리, 잠봉샌드위치",,,"다양한 종류의 베이커리를 선보이는 빵집. 
여러가지 종류의 바게트가 인기 메뉴다. 페이스트리 결이 잘 느껴지는 크루아상과 담백한 식빵도 맛있다.
",4,2025-08-23T14:59:03.427707,,,0,0,,,,,,,,
,브리앙,동래구,35.221756,129.08356,브리앙,브리앙,구움과자,부산 동래구 온천장로119번길 26 (온천동),,010-8549-5709,,12:00~17:00(제품 소진시 마감),"브리앙컬렉션, 브리앙그랑부아트, 마들렌, 피낭시에, 카늘레, 가토오시트롱, 갈래트브르통",https://www.visitbusan.net/uploadImgs/files/cntnts/20230613171951255_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613171951255_thumbL,"프랑스 지역의 대표적인 향토 과자를 선보이는 구움과자 전문점. 
예약 주문 위주로 운영되고 제품 소진이 빠르기 때문에 하루 전에 예약 해야 한다.
",4,2025-08-23T14:59:03.427707,,,0,0,,,,,,,,
,옵스,수영구,35.139668,129.10875,옵스,옵스,베이커리,부산 수영구 황령대로489번길 37 (남천동),,051-625-4300,,08:00~22:00,"학원전, 참치빵, 자연효모빵, 명란바게트, 크림치즈허니, 당근케이크, 브리오슈롤, 소금빵, 마스카포네푸딩",,,"부산에서 입소문난 빵집 중 한 곳으로, 느끼하지 않고 부드러운 왕슈크림빵이 맛있기로 유명하다. 
꾸준한 인기를 끌고 있는 슈크림빵은 금방 품절 될 수 있어 서둘러야 한다.
",4,2025-08-23T14:59:03.427707,,,0,0,,,,,,,,
,모모스커피,금정구,35.219234,129.08647,모모스커피,모모스커피,커피전문점,부산 금정구 오시게로 20 (부곡동),,051-512-0700,,"08:00-18:00
(17:30 라스트 오더)","오늘의핸드드립, 아메리카노, 에스프레소, 캉캉, 콜드브루, 카페라테, 시즈널티, 레몬파운드, 크루아상, 크림브라우니, 치즈케이크",https://www.visitbusan.net/uploadImgs/files/cntnts/20230613173346368_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613173346368_thumbL,"2007년 온천장역 주변에 4평짜리 테이크아웃 매장으로 시작하였다. 
창립 멤버 전주연 바리스타가 한국 최초로 2연패한 세계 바리스타 챔피언이다. 
오래된 적산가옥 풍의 매장이 아름답고, 최근 영도에 로스터리 겸 2호점 매장을 커다란 규모로 오픈했다. 
대표적인 커피는 에스쇼콜라와 프루티봉봉 블렌딩. 파나마의 새비지 옥션과 같은 커피들을 한국 최초로 선보였다.
",4,2025-08-23T14:59:03.427707,,,0,0,,,,,,,,
,베르크로스터스,부산진구,35.152615,129.06628,베르크로스터스,베르크로스터스,커피전문점,부산 부산진구 서전로58번길 115 (전포동),,051-817-2111,,10:00~18:30 (마지막 주문 18:00),"에스프레소, 아메리카노, 필터커피, 카페라테, 콜드브루, 얼그레이, 베이글",https://www.visitbusan.net/uploadImgs/files/cntnts/20230613174142673_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613174142673_thumbL,"히떼와 함께 부산의 새로운 스페셜티 커피 물결 최전선에 있는 매장이다. 
커피 로스팅, 매장운영, 기획, 행사, 창의적인 활동 등으로 부산뿐만 아니라 전국적으로도 인기가 많다. 
수도원 느낌의 초반 매장은 전국에 수많은 모방 매장이 생길 만큼 인기가 많았지만, 리노베이션후, 커피 자체에 집중하는 분위기가 되었다.
",4,2025-08-23T14:59:03.427707,ChIJzfdItXzraDURPYWwirf7k8k,써브즈,4.9,15,대한민국 부산광역시 부산진구 동성로15번길 24-1,35.1519593,129.0670974,"정말 예쁜 카페예요. 직원분들도 예쁘고 친절하세요. 귀여운 강아지도 있어요~
친구랑 저는 팬케이크가 맛있고 폭신폭신하다는 데 모두 동의했어요. 예쁘고 맛있는 브런치였어요. 음료도 모두 맛있다고 생각했어요.","페락에 정말 아름다운 커피숍이 있어요🥺🥺🥺
정말 좋아요🥺🥺🥺🥺
직원분께서 친절하시고 세심하게 소통해주셔서 좋았습니다.
매우 감사합니다!",골목 안에 숨어있는 아름다운 카페.,드디어 전포에 있는 브런치 겸 디저트 맛집인 서브즈에 갈 수 있었어요. 아직도 이 토스트가 생각나요. 제가 먹어본 프렌치토스트 중 최고였어요. 여름이 끝나가는 시점이라 지난주에 무화과를 먹어보고 맛있게 먹었답니다. 이런 걸 다시 먹을 수 있으면 좋겠네요...! 분위기도 좋고 편안해요.,정말 좋은 곳이에요! 음식도 맛있고 분위기도 완벽해요🥰
,블랙업커피,부산진구,35.156055,129.05998,블랙업커피,블랙업커피,커피전문점,부산 부산진구 서전로10번길 41 (부전동),,051-944-4952,,10:00~22:00,"핸드드립커피, 에스프레소, 아메리카노, 유기농밀크티, 빅토리아딸기케이크, 말차쇼콜라케이크, 바질치즈스콘,  바닐라마들렌, 체리피낭시에",https://www.visitbusan.net/uploadImgs/files/cntnts/20230613174426706_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613174426706_thumbL,"모모스와 함께 부산을 상징하는 스페셜티 커피 기업이다. 부산, 울산, 경남 지역에 8개의 대형 매장을 운영하고 있다. 
가장 대표적인 곳은 서면의 블랙업 커피 1호점, 부산 서면 카페 거리의 원조다. 대표적인 커피는 10년 넘게 꾸준히 유지하는 블렌딩 네로. 
소량의 소금과 콜드브루커피 생크림이 첨가된 해수염 창작 메뉴도 인기가 많다.
",4,2025-08-23T14:59:03.427707,,,0,0,,,,,,,,
,히떼로스터리,부산진구,35.155754,129.0682,히떼로스터리,히떼로스터리,커피전문점,부산 부산진구 동성로 59 (전포동),,070-7607-7060,,"12:00~20:00 | 토, 일요일 10:00~20:00","에스프레소, 아메리카노, 카페라테, 플랫화이트, 바닐라라테, 아인슈페너, 필터커피, 애플시나몬에이드, 애플시나몬블랙티, 당근/레몬/블루베리/홍차컵케이크",https://www.visitbusan.net/uploadImgs/files/cntnts/20230613175240521_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613175240521_thumbL,"전포동의 새롭게 떠오르는 스페셜티커피. 수영 지역에서 시작을 했다가, 최근 전포동으로 매장을 이전했다. 
메쉬, 딥블루레이크와 함께 한국을 상징하는 라이트로스팅 커피 매장. 
과일향과 꽃향이 선명한 개성있는 생두를 기준으로 로스팅을 작업하면서 매혹적인 밸런스와 단맛이 좋은 커피까지 잘 발현한다.
",4,2025-08-23T14:59:03.427707,,,0,0,,,,,,,,
,톤쇼우,수영구,35.15644,129.12479,톤쇼우,톤쇼우,일식돈카스,부산 수영구 광안해변로279번길 13 (민락동),,051-752-7978,,11:30~21:00 (마지막 주문 20:00),"버크셔K로스가스, 로스가스, 가츠산도, 모둠가스, 에비가스",,,"일식 돈가스를 맛볼 수 있는 곳. 주문과 동시에 저온, 고온, 레스팅 순서로 조리가 진행되며 적절하게 잘 익은 핑크빛의 육즙을 자랑한다. 
영국 왕실 소금인 말돈 소금에 찍어 먹거나 특제소스에 겨자를 더해 먹으면 느끼함을 잡아준다.
",4,2025-08-23T14:59:03.427707,ChIJZ74eNBLtaDUR-IqtSdDWWK4,톤쇼우 광안점,4.6,867,대한민국 부산광역시 수영구 광안해변로279번길 13,35.1564409,129.1248005,,기다릴만큼 맛있어요 주변에서 바닷가보다가 들어가면돼요,"오전 10시 온라인 줄서기 바로 들어갔음에도 320번대였고 밤 9시에 입장 하였습니다. 줄서서 기다린 것은 아니지만 악명높은 웨이팅을 경험했어요.
이것저것 먹고 배부른 상태에서도 맛있게 먹었습니다. 하지만 이런 맛을 내는 돈까스 집이 톤 쇼유가 유일한 곳은 아니기에^^ 못드시게 되더라도 너무 아쉬워할 정도는 아니에요~ 웨이팅이 좀 잠잠해지면 재방문 의사 있습니다 :)","우선 예약이 매우 어렵다는 점은 제외하고,
실내에서 대기가 가능하다는 점 그리고 서비스나 분위기는 매우 좋습니다.

모듬카츠를 시켰는데, 로스는 좀 아쉽네요.
에비는 소스를 듬쁙 찍어드시길 바랍니다.
안심이 오히려 저에겐 제일 좋았네요.",
